,index,term,tag,value,pstv,neut,ngtv,dunno,distortion
7923,7923,кандидатский,NEUT,0.2982,0.2816,0.4951,0.0485,0.1748,0.0569
7924,7924,каникулы,PSTV,1.0,0.8621,0.1034,0.0345,0.0,0.0359
7925,7925,канистра,NEUT,0.0,0.037000000000000005,0.8889,0.037000000000000005,0.037000000000000005,0.0741
7926,7926,канитель,NGTV,-0.6111,0.0351,0.2807,0.386,0.2982,0.0383
7927,7927,каннибализм,NGTV,-1.0,0.0,0.0,0.8929,0.1071,0.0
7928,7928,канун,NEUT,0.3265,0.27,0.44,0.06,0.23,0.0733
7929,7929,канцелярия,NEUT,0.0,0.16,0.68,0.0,0.16,0.0
7930,7930,канцелярский,NEUT,0.0,0.12,0.76,0.0,0.12,0.0
7931,7931,канцероген,NGTV,-0.7848,0.11,0.18,0.42,0.29,0.1388
7932,7932,канцлерский,NEUT,0.0,0.037000000000000005,0.7407,0.0741,0.1481,0.0556
7933,7933,канцтовары,NEUT,0.25,0.2735,0.547,0.0684,0.1111,0.0855
7934,7934,каньон,NEUT,0.0,0.16,0.64,0.04,0.16,0.05
7935,7935,капание,NEUT,0.0714,0.1778,0.5778,0.0667,0.1778,0.0917
7936,7936,капать,NEUT,0.0,0.1923,0.7692,0.0385,0.0,0.0462
7937,7937,капелька,NEUT,0.3136,0.3137,0.5294,0.0686,0.0882,0.0836
7938,7938,капельница,NEUT,0.0404,0.1845,0.5243,0.165,0.1262,0.3127
7939,7939,капиллярный,NEUT,0.0,0.1154,0.6154,0.0385,0.2308,0.0513
7940,7940,капитал,NEUT,0.4669,0.3786,0.4175,0.068,0.1359,0.0802
7941,7941,капиталистический,NEUT,-0.0635,0.1683,0.4059,0.198,0.2277,0.3114
7942,7942,капитальный,NEUT,0.5339,0.4118,0.3725,0.0686,0.1471,0.0801
7943,7943,капитан,NEUT,0.4048,0.38,0.5,0.04,0.08,0.0442
7944,7944,капитанский,NEUT,0.3205,0.3168,0.5248,0.0594,0.099,0.0705
7945,7945,капитанша,NEUT,0.1667,0.2178,0.5446,0.1287,0.1089,0.2048
7946,7946,капкан,NGTV,-0.9,0.0361,0.2169,0.6506,0.0964,0.0382
7947,7947,капнуть,NEUT,0.0,0.1333,0.7333,0.0667,0.0667,0.1
7948,7948,капот,NEUT,0.0,0.16,0.68,0.0,0.16,0.0
7949,7949,каприз,NGTV,-0.9,0.0208,0.2292,0.6875,0.0625,0.0215
7950,7950,капризница,NGTV,-1.0,0.1275,0.1373,0.6569,0.0784,0.1522
7951,7951,капризничать,NGTV,-1.0,0.04,0.08,0.84,0.04,0.0419
7952,7952,капризность,NGTV,-0.9194,0.069,0.2069,0.6552,0.069,0.0762
7953,7953,капризный,NGTV,-1.0,0.0769,0.1154,0.8077,0.0,0.0842
7954,7954,капроновый,NEUT,0.0821,0.1831,0.5775,0.0704,0.16899999999999998,0.0975
7955,7955,капсула,NEUT,0.0357,0.2,0.72,0.04,0.04,0.048
7956,7956,капуста,NEUT,0.5,0.43,0.43,0.04,0.1,0.0437
7957,7957,капустка,PSTV,0.6074,0.4757,0.3495,0.0388,0.1359,0.042
7958,7958,капут,NGTV,-1.0,0.08,0.08,0.76,0.08,0.0884
7959,7959,капучино,NEUT,0.4685,0.41,0.45,0.04,0.1,0.0439
7960,7960,капуччино,NEUT,0.4699,0.43,0.47,0.02,0.08,0.0209
7961,7961,капюшон,NEUT,0.1,0.1944,0.5833,0.0278,0.1944,0.0317
7962,7962,карабкаться,NEUT,0.3718,0.3366,0.4851,0.0792,0.099,0.0978
7963,7963,каракатица,NEUT,0.0,0.1176,0.5588,0.1373,0.1863,0.2185
7964,7964,каракуль,NEUT,-0.1206,0.17,0.39,0.23,0.21,0.2957
7965,7965,карамель,PSTV,0.9,0.7059,0.2353,0.0294,0.0294,0.0306
7966,7966,карамелька,PSTV,0.8306,0.6321,0.2547,0.066,0.0472,0.0729
7967,7967,карамельный,PSTV,0.9,0.6,0.2,0.04,0.16,0.0427
7968,7968,карандаш,NEUT,0.0769,0.1923,0.6154,0.0,0.1923,0.0
7969,7969,карандашик,NEUT,0.3136,0.32,0.54,0.05,0.09,0.0578
7970,7970,карандашный,NEUT,0.1238,0.21,0.59,0.09,0.11,0.1286
7971,7971,карантин,NGTV,-0.8241,0.1373,0.2157,0.5392,0.1078,0.1722
7972,7972,карантинный,NGTV,-0.8571,0.15,0.17,0.54,0.14,0.1917
7973,7973,караоке,NEUT,0.5373,0.48,0.43,0.04,0.05,0.0433
7974,7974,карапуз,PSTV,0.7909,0.5743,0.2574,0.1188,0.0495,0.1434
7975,7975,карапузик,PSTV,0.8684,0.6471,0.2353,0.0392,0.0784,0.0416
7976,7976,карась,NEUT,0.2699,0.29,0.55,0.04,0.12,0.0455
7977,7977,карат,NEUT,0.35,0.2881,0.4407,0.0763,0.1949,0.0965
7978,7978,каратист,NEUT,0.2706,0.2772,0.5248,0.0891,0.1089,0.1178
7979,7979,караул,NGTV,-0.9,0.037000000000000005,0.1852,0.5556,0.2222,0.0395
7980,7980,карга,NGTV,-1.0,0.0,0.1111,0.7037,0.1852,0.0
7981,7981,кардинальный,NEUT,0.0556,0.1786,0.6071,0.0714,0.1429,0.1
7982,7982,кардиограмма,NEUT,0.19899999999999998,0.2308,0.5288,0.0865,0.1538,0.11900000000000001
7983,7983,кардиологический,NEUT,0.0,0.0741,0.7037,0.037000000000000005,0.1852,0.0556
7984,7984,кардиология,NEUT,0.3793,0.3333,0.4706,0.0686,0.1275,0.0828
7985,7985,кардиохирургия,NEUT,0.4756,0.3846,0.4135,0.0769,0.125,0.0923
7986,7986,кареглазый,NEUT,0.3226,0.3301,0.5437,0.068,0.0583,0.08199999999999999
7987,7987,карета,NEUT,0.1944,0.2475,0.5743,0.0693,0.1089,0.0887
7988,7988,кариес,NGTV,-1.0,0.0385,0.0385,0.9231,0.0,0.0401
7989,7989,карикатурность,NEUT,-0.28800000000000003,0.1466,0.3621,0.3017,0.1897,0.2177
7990,7990,карканье,NGTV,-0.37799999999999995,0.0826,0.4679,0.3303,0.1193,0.1032
7991,7991,каркать,NGTV,-0.5698,0.0396,0.396,0.4851,0.0792,0.0428
7992,7992,каркнуть,NGTV,-0.4421,0.1028,0.4206,0.3551,0.1215,0.1326
7993,7993,карлик,NEUT,-0.1502,0.16,0.53,0.24,0.07,0.2667
7994,7994,карликовость,NGTV,-0.3718,0.0686,0.4804,0.3333,0.1176,0.0828
7995,7995,карликовый,NEUT,-0.1,0.0714,0.6429,0.2143,0.0714,0.0952
7996,7996,карма,NEUT,-0.0613,0.2252,0.4054,0.2613,0.1081,0.4194
7997,7997,карман,NEUT,0.0,0.08,0.84,0.0,0.08,0.0
7998,7998,карманный,NEUT,0.1055,0.2018,0.5963,0.0917,0.1101,0.1334
7999,7999,карманчик,NEUT,0.4677,0.4,0.44,0.07,0.09,0.0822
8000,8000,кармашек,NEUT,0.0806,0.2222,0.7037,0.0,0.0741,0.0
8001,8001,карнавал,PSTV,0.8115,0.6471,0.2745,0.0294,0.049,0.0307
8002,8002,карнавальный,PSTV,0.9194,0.7037,0.2222,0.037000000000000005,0.037000000000000005,0.039
8003,8003,карниз,NEUT,0.0556,0.1923,0.6538,0.0385,0.1154,0.0462
8004,8004,карп,NEUT,0.2105,0.27,0.6,0.02,0.11,0.0215
8005,8005,карта,NEUT,0.0,0.1538,0.6538,0.0385,0.1538,0.0481
8006,8006,картавить,NGTV,-0.3947,0.1089,0.4554,0.3366,0.099,0.1441
8007,8007,картавость,NEUT,-0.257,0.13,0.53,0.27,0.07,0.1926
8008,8008,картавый,NGTV,-0.4661,0.1,0.42,0.38,0.1,0.1263
8009,8009,картина,NEUT,0.0,0.16,0.76,0.04,0.04,0.05
8010,8010,картинка,NEUT,0.3609,0.3267,0.4851,0.0693,0.1188,0.084
8011,8011,картинность,NEUT,-0.1488,0.1731,0.375,0.25,0.2019,0.2929
8012,8012,картинный,NEUT,0.1632,0.2079,0.5248,0.1089,0.1584,0.166
8013,8013,картиночка,PSTV,0.564,0.47,0.39,0.05,0.09,0.0553
8014,8014,картограф,NEUT,0.3136,0.2807,0.4737,0.0877,0.1579,0.1151
8015,8015,картон,NEUT,0.0,0.1429,0.7857,0.0,0.0714,0.0
8016,8016,картонка,NEUT,0.0,0.1273,0.6727,0.0818,0.1182,0.1344
8017,8017,картонный,NEUT,0.0,0.04,0.76,0.16,0.04,0.05
8018,8018,картофелина,NEUT,0.0217,0.16,0.6,0.0,0.24,0.0
8019,8019,картофель,NEUT,0.0172,0.2,0.76,0.0,0.04,0.0
8020,8020,картофельный,NEUT,0.1783,0.26,0.63,0.06,0.05,0.0738
8021,8021,картоха,PSTV,0.569,0.4356,0.3564,0.0792,0.1287,0.0936
8022,8022,карточка,NEUT,0.0,0.1154,0.5769,0.0,0.3077,0.0
8023,8023,карточный,NEUT,-0.0806,0.13,0.57,0.18,0.12,0.2239
8024,8024,картошечка,PSTV,0.7683,0.63,0.3,0.02,0.05,0.0206
8025,8025,картошина,NEUT,0.431,0.36,0.44,0.06,0.14,0.07
8026,8026,картошка,NEUT,0.3931,0.3786,0.5146,0.0291,0.0777,0.0314
8027,8027,картридж,NEUT,0.1058,0.2019,0.5962,0.0577,0.1442,0.0742
8028,8028,картёжник,NGTV,-0.4906,0.099,0.3366,0.3564,0.2079,0.1265
8029,8029,карусель,PSTV,0.6969,0.59,0.34,0.03,0.04,0.0315
8030,8030,карьерист,NEUT,0.3333,0.3883,0.3301,0.1845,0.0971,0.2721
8031,8031,карьерный,NEUT,0.4174,0.3663,0.4653,0.1089,0.0594,0.1413
8032,8032,касание,NEUT,0.0,0.1852,0.7778,0.0,0.037000000000000005,0.0
8033,8033,касательная,NEUT,0.0,0.0962,0.6538,0.0962,0.1538,0.1923
8034,8034,касательный,NEUT,0.0,0.04,0.88,0.0,0.08,0.0
8035,8035,касатка,NEUT,0.1729,0.2376,0.5842,0.1089,0.0693,0.1588
8036,8036,касаться,NEUT,0.1696,0.25,0.62,0.06,0.07,0.0744
8037,8037,каска,NEUT,0.0,0.1852,0.7778,0.037000000000000005,0.0,0.0444
8038,8038,каскад,NEUT,0.1735,0.2095,0.5143,0.0571,0.21899999999999997,0.0727
8039,8039,каспийский,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
8040,8040,касса,NEUT,0.1,0.2209,0.6628,0.0465,0.0698,0.0563
8041,8041,кассета,NEUT,0.0,0.1429,0.7857,0.0357,0.0357,0.0446
8042,8042,кассир,NEUT,0.1,0.2333,0.7,0.0667,0.0,0.0857
8043,8043,кассирша,NEUT,0.1616,0.2136,0.5243,0.1359,0.1262,0.2224
8044,8044,кастрировать,NGTV,-1.0,0.0385,0.1538,0.7692,0.0385,0.0404
8045,8045,кастрюлька,NEUT,0.3605,0.3304,0.4911,0.0179,0.1607,0.0188
8046,8046,кастрюля,NEUT,0.0,0.0769,0.8077,0.0,0.1154,0.0
8047,8047,каталог,NEUT,0.0357,0.1923,0.6923,0.0,0.1154,0.0
8048,8048,катание,NEUT,0.3538,0.3627,0.5489999999999999,0.0294,0.0588,0.0318
8049,8049,катанье,NEUT,0.4706,0.3929,0.4286,0.0238,0.1548,0.0253
8050,8050,катастрофа,NGTV,-1.0,0.0769,0.0385,0.8462,0.0385,0.0839
8051,8051,катастрофически,NGTV,-1.0,0.0,0.1481,0.7778,0.0741,0.0
8052,8052,катастрофический,NGTV,-1.0,0.0,0.12,0.84,0.04,0.0
8053,8053,катастрофичный,NGTV,-1.0,0.0857,0.1429,0.7143,0.0571,0.096
8054,8054,катать,NEUT,0.0357,0.1724,0.6207,0.069,0.1379,0.0966
8055,8055,кататься,NEUT,0.2869,0.3107,0.5631,0.0388,0.0874,0.0437
8056,8056,категорически,NGTV,-0.54,0.0392,0.3922,0.4412,0.1275,0.0427
8057,8057,категорический,NGTV,-0.381,0.1284,0.4037,0.3486,0.1193,0.1758
8058,8058,категоричность,NEUT,-0.2731,0.1574,0.4167,0.3148,0.1111,0.2361
8059,8059,категоричный,NEUT,-0.3239,0.1845,0.3204,0.3786,0.1165,0.2743
8060,8060,категория,NEUT,0.2642,0.2673,0.5149,0.0495,0.1683,0.0587
8061,8061,катер,NEUT,0.1783,0.2574,0.6238,0.0297,0.0891,0.0331
8062,8062,катерный,NEUT,0.0,0.0741,0.5556,0.037000000000000005,0.3333,0.0556
8063,8063,катить,NEUT,0.0556,0.1471,0.5,0.0294,0.3235,0.0353
8064,8064,катиться,NEUT,0.0,0.16,0.72,0.0,0.12,0.0
8065,8065,католик,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
8066,8066,католический,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
8067,8067,католичество,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
8068,8068,каторга,NGTV,-1.0,0.04,0.04,0.84,0.08,0.0419
8069,8069,катушка,NEUT,0.0556,0.2,0.68,0.0,0.12,0.0
8070,8070,катышек,NEUT,-0.2456,0.1569,0.4314,0.2941,0.1176,0.2405
8071,8071,кафе,NEUT,0.5,0.4423,0.4423,0.0288,0.0865,0.0307
8072,8072,кафе-мороженое,PSTV,0.6024,0.505,0.3762,0.0495,0.0693,0.0544
8073,8073,кафедра,NEUT,0.0556,0.2,0.68,0.04,0.08,0.048
8074,8074,кафель,NEUT,0.0,0.1481,0.6667,0.037000000000000005,0.1481,0.0463
8075,8075,кафельный,NEUT,0.0,0.1111,0.7778,0.037000000000000005,0.0741,0.0494
8076,8076,кафешка,NEUT,0.436,0.3861,0.4653,0.0594,0.0891,0.0685
8077,8077,качалка,NEUT,0.4153,0.3564,0.4554,0.0792,0.1089,0.0968
8078,8078,качание,NEUT,0.0357,0.1786,0.6429,0.0714,0.1071,0.1
8079,8079,качать,NEUT,0.0926,0.2105,0.6447,0.0658,0.0789,0.0863
8080,8080,качаться,NEUT,0.3276,0.3137,0.5098,0.0784,0.098,0.098
8081,8081,качель,NEUT,0.275,0.3069,0.5743,0.0,0.1188,0.0
8082,8082,качественность,PSTV,0.9828,0.6552,0.1724,0.069,0.1034,0.0762
8083,8083,качественный,PSTV,1.0,0.92,0.04,0.04,0.0,0.0417
8084,8084,качество,NEUT,0.4111,0.3981,0.5146,0.0291,0.0583,0.0313
8085,8085,качнуть,NEUT,0.0556,0.1724,0.5862,0.069,0.1724,0.0966
8086,8086,качнуться,NEUT,0.0,0.16,0.8,0.04,0.0,0.05
8087,8087,качок,NEUT,0.2286,0.2574,0.495,0.1386,0.1089,0.2133
8088,8088,каша,NEUT,0.4,0.3861,0.5149,0.0297,0.0693,0.032
8089,8089,кашель,NGTV,-0.732,0.0388,0.3107,0.5922,0.0583,0.0414
8090,8090,кашемировый,NEUT,0.2879,0.26,0.47,0.05,0.22,0.0596
8091,8091,кашица,NEUT,0.0659,0.1782,0.495,0.1485,0.1782,0.2723
8092,8092,кашка,NEUT,0.4421,0.3689,0.4369,0.0388,0.1553,0.0429
8093,8093,кашлянуть,NGTV,-0.4076,0.0891,0.4653,0.3564,0.0891,0.1114
8094,8094,кашлять,NGTV,-0.9324,0.0833,0.1944,0.6389,0.0833,0.0942
8095,8095,каштан,NEUT,0.2436,0.2871,0.5842,0.0396,0.0891,0.0451
8096,8096,каштановый,NEUT,0.0769,0.2,0.64,0.0,0.16,0.0
8097,8097,каюта,NEUT,0.0,0.1071,0.7143,0.0,0.1786,0.0
8098,8098,квадрат,NEUT,0.0,0.0769,0.8462,0.0,0.0769,0.0
8099,8099,квадратик,NEUT,0.3852,0.36,0.5,0.03,0.11,0.0325
8100,8100,квадратный,NEUT,0.0,0.12,0.64,0.1,0.14,0.1833
8101,8101,квадроцикл,NEUT,0.1408,0.22,0.59,0.05,0.14,0.0614
8102,8102,кваканье,NEUT,0.0,0.1346,0.6827,0.0962,0.0865,0.1648
8103,8103,квакать,NEUT,0.0,0.1389,0.6667,0.1111,0.0833,0.2
8104,8104,квакнуть,NEUT,0.0,0.04,0.64,0.12,0.2,0.0533
8105,8105,квалификационный,PSTV,0.7294,0.53,0.28,0.06,0.13,0.0668
8106,8106,квалификация,NEUT,0.4556,0.4175,0.4757,0.0388,0.068,0.0424
8107,8107,квантовый,NEUT,0.1,0.2059,0.6176,0.0588,0.1176,0.0756
8108,8108,квартал,NEUT,0.0,0.0,0.8846,0.0,0.1154,0.0
8109,8109,квартира,NEUT,0.4516,0.3856,0.4444,0.0523,0.1176,0.0594
8110,8110,квартирант,NEUT,0.0,0.1359,0.6019,0.0971,0.165,0.1664
8111,8111,квартирантка,NEUT,0.1563,0.21,0.54,0.09,0.16,0.1286
8112,8112,квартирка,NEUT,0.4174,0.3458,0.4393,0.1028,0.1121,0.1334
8113,8113,квартирный,NEUT,0.0,0.1538,0.6538,0.0385,0.1538,0.0481
8114,8114,квартплата,NEUT,-0.3421,0.0971,0.4854,0.3107,0.1068,0.1274
8115,8115,квас,PSTV,0.5609,0.4257,0.3564,0.0693,0.1485,0.0806
8116,8116,квасить,NEUT,-0.2304,0.13,0.43,0.24,0.2,0.2004
8117,8117,квасок,PSTV,0.5769,0.4,0.32,0.04,0.24,0.044000000000000004
8118,8118,квашеный,NEUT,0.0,0.1373,0.6275,0.098,0.1373,0.1681
8119,8119,кверху,NEUT,0.0,0.16,0.8,0.04,0.0,0.05
8120,8120,квест,NEUT,0.3976,0.3585,0.4811,0.0566,0.1038,0.0655
8121,8121,квитанция,NEUT,-0.0556,0.0385,0.6538,0.1923,0.1154,0.0462
